train_id	train_name	train_type	zone	source	destination	distance_km	avg_speed_kmph	scheduled_departure	scheduled_arrival	actual_departure	actual_arrival	delay_minutes	weather_condition	track_number	status
13690	New Delhi-Amritsar Express	Express	NR	New Delhi	Amritsar	2669	176	00:30	15:40	00:34	16:59	79	Fog	3	Delayed
22461	Guntur-Secunderabad Express	Express	SCR	Guntur	Secunderabad	2448	202.3	13:00	01:06	13:04	01:14	8	Heatwave	2	On Time
17996	Jodhpur-Jaipur Express	Express	NWR	Jodhpur	Jaipur	1971	159	05:00	17:24	05:07	18:01	37	Clear	3	Delayed
61676	Allahabad-Kanpur Express	Express	NER	Allahabad	Kanpur	2157	280.1	01:15	08:57	01:25	10:57	120	Rain	3	Delayed
37467	Patna-Howrah Express	Express	ER	Patna	Howrah	2399	167.6	15:30	05:49	16:45	08:37	168	Clear	1	Delayed
30878	Vadodara-Surat Express	Express	WR	Vadodara	Surat	2411	113.9	06:45	03:55	07:51	06:53	178	Clear	3	Delayed
86958	Gorakhpur-Kanpur Express	Express	NER	Gorakhpur	Kanpur	2119	225.8	00:45	10:08	00:47	10:14	6	Rain	3	On Time
49180	Mumbai Central-Surat Express	Express	WR	Mumbai Central	Surat	2006	781.6	07:00	09:34	07:15	10:38	64	Clear	1	Delayed
78042	Jaipur-Ajmer Express	Express	NWR	Jaipur	Ajmer	1562	132.2	07:30	19:19	07:33	19:36	17	Clear	1	Delayed
28094	Jaipur-Jodhpur Express	Express	NWR	Jaipur	Jodhpur	1355	200.7	16:30	23:15	16:47	00:29	74	Heatwave	1	Delayed
60340	Bilaspur-Nagpur Express	Express	SECR	Bilaspur	Nagpur	2233	321.3	09:00	15:57	09:02	16:10	13	Heatwave	2	On Time
13950	Coimbatore-Madurai Express	Express	SR	Coimbatore	Madurai	1004	96.2	17:45	04:11	18:19	06:08	117	Rain	1	Delayed
87279	Jaipur-Ajmer Express	Express	NWR	Jaipur	Ajmer	438	46.5	00:00	09:25	00:57	12:25	180	Clear	2	Delayed
93174	Hyderabad-Vijayawada Express	Express	SCR	Hyderabad	Vijayawada	1975	94	07:30	04:30	07:36	05:42	72	Fog	3	Delayed
71705	Jodhpur-Jaipur Express	Express	NWR	Jodhpur	Jaipur	435	27.2	20:00	12:01	20:09	14:05	124	Heatwave	1	Delayed
76450	Madurai-Trivandrum Express	Express	SR	Madurai	Trivandrum	345	66.3	14:45	19:57	14:53	21:05	68	Heatwave	1	Delayed
73635	Sealdah-Howrah Express	Express	ER	Sealdah	Howrah	470	39.3	14:00	01:58	14:02	03:41	103	Clear	3	Delayed
33715	Bhopal-Kota Express	Express	WCR	Bhopal	Kota	327	20.4	22:45	14:48	23:44	17:11	143	Rain	2	Delayed
77672	Itarsi-Kota Express	Express	WCR	Itarsi	Kota	2710	426.8	10:00	16:21	10:07	18:18	117	Storm	1	Delayed
55316	Kota-Itarsi Express	Express	WCR	Kota	Itarsi	1400	164.1	17:00	01:32	17:18	03:01	89	Clear	3	Delayed
48221	Kota-Bhopal Express	Express	WCR	Kota	Bhopal	1276	218.7	16:45	22:35	16:45	00:34	119	Storm	3	Delayed
70873	Guntur-Secunderabad Express	Express	SCR	Guntur	Secunderabad	396	913.8	02:15	02:41	03:10	04:52	131	Heatwave	3	Delayed
28408	New Delhi-Varanasi Express	Express	NR	New Delhi	Varanasi	1276	62.3	11:00	07:29	11:00	08:48	79	Heatwave	3	Delayed
21040	Dhanbad-Muzaffarpur Express	Express	ECR	Dhanbad	Muzaffarpur	1634	153.9	02:00	12:37	02:06	13:54	77	Heatwave	2	Delayed
95505	New Delhi-Lucknow Express	Express	NR	New Delhi	Lucknow	904	155.4	22:00	03:49	22:06	04:01	12	Storm	1	On Time
78290	New Delhi-Amritsar Express	Express	NR	New Delhi	Amritsar	936	237	07:45	11:42	07:46	11:47	5	Storm	2	On Time
22837	Asansol-Patna Express	Express	ER	Asansol	Patna	442	40.9	23:45	10:33	00:01	12:24	111	Heatwave	2	Delayed
52959	Vadodara-Ahmedabad Express	Express	WR	Vadodara	Ahmedabad	1562	65.3	14:00	13:55	14:04	16:06	131	Clear	2	Delayed
12919	Vijayawada-Hyderabad Express	Express	SCR	Vijayawada	Hyderabad	1975	200.8	12:30	22:20	13:33	00:42	142	Clear	3	Delayed
15010	Ajmer-Jaipur Express	Express	NWR	Ajmer	Jaipur	2420	138.3	05:15	22:45	05:29	23:23	38	Rain	1	Delayed
26404	Muzaffarpur-Patna Express	Express	ECR	Muzaffarpur	Patna	1381	443.1	06:15	09:22	06:30	09:55	33	Storm	1	Delayed
96081	Ahmedabad-Vadodara Express	Express	WR	Ahmedabad	Vadodara	2009	158.4	08:00	20:41	08:09	21:28	47	Storm	1	Delayed
51211	Guntur-Secunderabad Express	Express	SCR	Guntur	Secunderabad	1237	113.5	23:30	10:24	00:03	11:34	70	Fog	2	Delayed
49285	Bareilly-Kanpur Express	Express	NER	Bareilly	Kanpur	220	11.7	13:30	08:19	13:39	08:41	22	Rain	3	Delayed
48689	Hyderabad-Vijayawada Express	Express	SCR	Hyderabad	Vijayawada	2618	210	16:00	04:28	16:47	06:23	115	Rain	2	Delayed
40812	Amritsar-Lucknow Express	Express	NR	Amritsar	Lucknow	196	31.4	10:30	16:45	10:37	17:01	16	Heatwave	2	Delayed
13841	Lucknow-Amritsar Express	Express	NR	Lucknow	Amritsar	130	8.3	14:45	06:21	14:47	06:45	24	Fog	3	Delayed
61242	Madurai-Coimbatore Express	Express	SR	Madurai	Coimbatore	2093	356.8	23:00	04:52	23:04	05:26	34	Heatwave	1	Delayed
25718	Vadodara-Mumbai Central Express	Express	WR	Vadodara	Mumbai Central	1484	468.6	08:00	11:10	08:02	11:29	19	Clear	1	Delayed
85311	Chennai-Madurai Express	Express	SR	Chennai	Madurai	511	123.1	11:30	15:39	11:40	18:02	143	Heatwave	3	Delayed
89358	Nagpur-Bilaspur Express	Express	SECR	Nagpur	Bilaspur	2163	207.3	12:45	23:11	13:03	23:52	41	Rain	3	Delayed
59355	Dhanbad-Gaya Express	Express	ECR	Dhanbad	Gaya	940	152.8	23:15	05:24	23:56	06:47	83	Fog	1	Delayed
23996	Asansol-Howrah Express	Express	ER	Asansol	Howrah	2487	256	13:30	23:13	14:30	01:23	130	Rain	1	Delayed
20855	Jabalpur-Bhopal Express	Express	WCR	Jabalpur	Bhopal	2665	147.4	21:00	15:05	21:22	16:51	106	Fog	2	Delayed
32029	Coimbatore-Madurai Express	Express	SR	Coimbatore	Madurai	2669	201.9	22:15	11:28	22:15	12:45	77	Fog	3	Delayed
91672	Bareilly-Allahabad Express	Express	NER	Bareilly	Allahabad	1367	149.1	17:00	02:10	17:30	03:44	94	Storm	2	Delayed
49687	Varanasi-Lucknow Express	Express	NR	Varanasi	Lucknow	2352	159.3	00:00	14:46	00:11	15:32	46	Storm	3	Delayed
70749	Surat-Vadodara Express	Express	WR	Surat	Vadodara	2286	272.1	20:00	04:24	20:29	05:24	60	Clear	3	Delayed
54105	Kota-Bhopal Express	Express	WCR	Kota	Bhopal	1952	1889	08:45	09:47	08:55	11:01	74	Fog	1	Delayed
12830	Itarsi-Jabalpur Express	Express	WCR	Itarsi	Jabalpur	465	36.3	09:00	21:49	09:12	00:00	131	Rain	3	Delayed
18322	Varanasi-New Delhi Express	Express	NR	Varanasi	New Delhi	1017	293.4	04:00	07:28	04:42	09:27	119	Clear	2	Delayed
45587	Muzaffarpur-Gaya Express	Express	ECR	Muzaffarpur	Gaya	2535	212.4	02:00	13:56	02:17	14:46	50	Fog	1	Delayed
29624	Hyderabad-Vijayawada Passenger	Passenger	SCR	Hyderabad	Vijayawada	1561	87.8	17:15	11:02	17:29	11:33	31	Heatwave	3	Delayed
63590	Trivandrum-Chennai Passenger	Passenger	SR	Trivandrum	Chennai	2681	448.1	15:15	21:14	15:53	23:22	128	Clear	3	Delayed
39550	Ahmedabad-Vadodara Passenger	Passenger	WR	Ahmedabad	Vadodara	1749	172	12:15	22:25	13:01	00:41	136	Storm	2	Delayed
88263	Trivandrum-Madurai Passenger	Passenger	SR	Trivandrum	Madurai	886	67.3	06:45	19:55	06:45	20:49	54	Clear	1	Delayed
54687	Gorakhpur-Allahabad Passenger	Passenger	NER	Gorakhpur	Allahabad	770	85.2	20:00	05:02	20:52	07:02	120	Rain	2	Delayed
77778	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	842	42.4	00:15	20:06	00:27	21:25	79	Clear	1	Delayed
22332	Mumbai Central-Ahmedabad Passenger	Passenger	WR	Mumbai Central	Ahmedabad	1086	48	02:30	01:07	03:24	03:07	120	Heatwave	1	Delayed
26580	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	1571	192.8	19:00	03:09	19:00	03:15	6	Clear	3	On Time
64680	Bilaspur-Nagpur Passenger	Passenger	SECR	Bilaspur	Nagpur	1180	306.5	08:30	12:21	08:42	14:26	125	Fog	1	Delayed
57441	Sealdah-Howrah Passenger	Passenger	ER	Sealdah	Howrah	409	84.3	19:30	00:21	19:38	00:38	17	Fog	1	Delayed
23338	Surat-Vadodara Passenger	Passenger	WR	Surat	Vadodara	161	7	15:45	14:37	16:24	16:02	85	Heatwave	3	Delayed
37672	Varanasi-New Delhi Passenger	Passenger	NR	Varanasi	New Delhi	1574	122	09:15	22:09	09:26	22:58	49	Heatwave	1	Delayed
58301	Guntur-Secunderabad Passenger	Passenger	SCR	Guntur	Secunderabad	1930	125.5	13:30	04:53	14:06	07:23	150	Rain	1	Delayed
17689	Coimbatore-Madurai Passenger	Passenger	SR	Coimbatore	Madurai	537	36.4	21:00	11:44	21:15	14:27	163	Rain	1	Delayed
38799	Surat-Mumbai Central Passenger	Passenger	WR	Surat	Mumbai Central	1726	2589	22:30	23:10	22:45	00:33	83	Rain	1	Delayed
24959	Ajmer-Jaipur Passenger	Passenger	NWR	Ajmer	Jaipur	2667	272.1	13:00	22:48	13:31	00:52	124	Fog	2	Delayed
71925	Secunderabad-Hyderabad Passenger	Passenger	SCR	Secunderabad	Hyderabad	1230	121.6	11:45	21:52	12:32	00:32	160	Heatwave	1	Delayed
87774	Patna-Muzaffarpur Passenger	Passenger	ECR	Patna	Muzaffarpur	2604	431.6	13:45	19:47	13:56	20:13	26	Storm	3	Delayed
13655	Madurai-Trivandrum Passenger	Passenger	SR	Madurai	Trivandrum	524	64.4	00:45	08:53	01:03	09:57	64	Clear	3	Delayed
40928	Jabalpur-Bhopal Passenger	Passenger	WCR	Jabalpur	Bhopal	2241	116.3	22:30	17:46	23:13	20:03	137	Storm	1	Delayed
37699	Nagpur-Durg Passenger	Passenger	SECR	Nagpur	Durg	1415	61.3	19:30	18:35	20:05	20:31	116	Rain	2	Delayed
54131	Bhopal-Jabalpur Passenger	Passenger	WCR	Bhopal	Jabalpur	1498	211.5	20:00	03:05	20:25	05:20	135	Rain	3	Delayed
81965	Bhopal-Itarsi Passenger	Passenger	WCR	Bhopal	Itarsi	1158	128.4	01:30	10:31	02:10	12:00	89	Rain	2	Delayed
96671	Trivandrum-Chennai Passenger	Passenger	SR	Trivandrum	Chennai	1609	347.3	18:30	23:08	18:35	00:11	63	Storm	3	Delayed
35921	Vijayawada-Secunderabad Passenger	Passenger	SCR	Vijayawada	Secunderabad	2357	108.5	09:15	06:59	09:19	07:21	22	Heatwave	1	Delayed
25635	Jabalpur-Kota Passenger	Passenger	WCR	Jabalpur	Kota	1272	54.7	20:30	19:44	20:57	21:49	125	Fog	1	Delayed
51031	Raipur-Nagpur Passenger	Passenger	SECR	Raipur	Nagpur	2094	135.4	19:00	10:28	19:43	12:18	110	Heatwave	2	Delayed
43642	Mumbai Central-Vadodara Passenger	Passenger	WR	Mumbai Central	Vadodara	1146	80.8	10:45	00:56	11:19	03:56	180	Rain	1	Delayed
82646	Hyderabad-Guntur Passenger	Passenger	SCR	Hyderabad	Guntur	1468	61.8	06:45	06:31	06:45	06:52	21	Clear	3	Delayed
91035	Bilaspur-Raipur Passenger	Passenger	SECR	Bilaspur	Raipur	1477	89.5	23:45	16:15	23:51	17:12	57	Rain	3	Delayed
33210	New Delhi-Amritsar Passenger	Passenger	NR	New Delhi	Amritsar	2065	601.5	23:15	02:41	00:01	04:27	106	Clear	2	Delayed
76673	Allahabad-Kanpur Passenger	Passenger	NER	Allahabad	Kanpur	468	28.9	22:15	14:27	22:30	15:53	86	Rain	2	Delayed
82486	Hyderabad-Guntur Passenger	Passenger	SCR	Hyderabad	Guntur	2358	164.9	17:00	07:18	17:02	07:52	34	Rain	1	Delayed
17963	Jaipur-Bikaner Passenger	Passenger	NWR	Jaipur	Bikaner	424	90.5	13:15	17:56	14:19	20:34	158	Rain	1	Delayed
54876	Muzaffarpur-Gaya Passenger	Passenger	ECR	Muzaffarpur	Gaya	1224	53.4	04:30	03:24	05:10	05:16	112	Clear	1	Delayed
79447	Nagpur-Durg Passenger	Passenger	SECR	Nagpur	Durg	992	60.9	08:00	00:18	08:09	00:47	29	Clear	3	Delayed
17799	Bikaner-Jodhpur Passenger	Passenger	NWR	Bikaner	Jodhpur	1934	1234.5	16:30	18:04	16:41	18:43	39	Clear	3	Delayed
67707	Howrah-Sealdah Passenger	Passenger	ER	Howrah	Sealdah	979	44.2	20:00	18:10	20:10	19:00	50	Clear	1	Delayed
83774	Itarsi-Bhopal Passenger	Passenger	WCR	Itarsi	Bhopal	1666	321.4	05:00	10:11	05:13	11:18	67	Clear	1	Delayed
43543	Kota-Bhopal Passenger	Passenger	WCR	Kota	Bhopal	341	24.4	09:15	23:13	09:36	01:11	118	Rain	2	Delayed
37378	Vadodara-Ahmedabad Passenger	Passenger	WR	Vadodara	Ahmedabad	1815	184.3	19:30	05:21	20:36	07:41	140	Storm	3	Delayed
47527	Durg-Raipur Passenger	Passenger	SECR	Durg	Raipur	1901	115.3	16:30	08:59	16:30	09:04	5	Storm	2	On Time
90076	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	2717	203.8	09:30	22:50	09:34	23:04	14	Storm	1	On Time
79337	Durg-Bilaspur Passenger	Passenger	SECR	Durg	Bilaspur	927	40.4	00:30	23:26	00:35	01:47	141	Rain	1	Delayed
90141	Vijayawada-Hyderabad Passenger	Passenger	SCR	Vijayawada	Hyderabad	1190	146.3	09:00	17:08	09:03	19:29	141	Rain	3	Delayed
84937	Gorakhpur-Allahabad Passenger	Passenger	NER	Gorakhpur	Allahabad	938	120.3	09:30	17:18	10:17	19:06	108	Storm	3	Delayed
30799	Allahabad-Bareilly Passenger	Passenger	NER	Allahabad	Bareilly	1960	1005.1	06:45	08:42	07:11	10:55	133	Rain	3	Delayed
55101	Trivandrum-Coimbatore Passenger	Passenger	SR	Trivandrum	Coimbatore	1631	97.9	06:15	22:55	06:51	00:37	102	Storm	1	Delayed
60969	Patna-Howrah Passenger	Passenger	ER	Patna	Howrah	1778	570.5	18:00	21:07	18:02	22:06	59	Fog	1	Delayed
70141	Amritsar-Varanasi Passenger	Passenger	NR	Amritsar	Varanasi	1259	160.4	09:30	17:21	09:36	17:58	37	Heatwave	3	Delayed
37273	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	155	16.5	18:30	03:53	18:30	06:19	146	Storm	1	Delayed
62559	Jaipur-Ajmer Passenger	Passenger	NWR	Jaipur	Ajmer	2657	330.7	01:45	09:47	02:07	11:34	107	Storm	3	Delayed
39693	Durg-Raipur Passenger	Passenger	SECR	Durg	Raipur	1991	233.8	10:45	19:16	11:07	20:06	50	Rain	3	Delayed
51896	Raipur-Durg Passenger	Passenger	SECR	Raipur	Durg	1368	83.7	20:45	13:06	20:46	13:15	9	Storm	1	On Time
83772	Hyderabad-Guntur Passenger	Passenger	SCR	Hyderabad	Guntur	332	21.4	04:15	19:44	05:17	21:50	126	Rain	3	Delayed
81920	Hyderabad-Secunderabad Passenger	Passenger	SCR	Hyderabad	Secunderabad	298	17.8	09:45	02:32	09:57	02:59	27	Rain	1	Delayed
99146	Allahabad-Kanpur Passenger	Passenger	NER	Allahabad	Kanpur	1571	309	18:00	23:05	18:52	01:47	162	Heatwave	2	Delayed
34539	Durg-Bilaspur Passenger	Passenger	SECR	Durg	Bilaspur	1332	90	03:45	18:33	03:59	21:16	163	Fog	2	Delayed
50463	Bikaner-Jodhpur Passenger	Passenger	NWR	Bikaner	Jodhpur	1938	130.8	09:00	23:49	10:15	02:46	177	Clear	1	Delayed
11911	Jabalpur-Bhopal Passenger	Passenger	WCR	Jabalpur	Bhopal	1334	315.1	19:00	23:14	19:07	23:54	40	Heatwave	2	Delayed
36414	Jabalpur-Kota Passenger	Passenger	WCR	Jabalpur	Kota	1807	266.4	01:15	08:02	01:18	08:57	55	Heatwave	3	Delayed
69680	Mumbai Central-Ahmedabad Passenger	Passenger	WR	Mumbai Central	Ahmedabad	2562	435.5	00:30	06:23	01:28	08:54	151	Clear	2	Delayed
34712	Surat-Ahmedabad Passenger	Passenger	WR	Surat	Ahmedabad	2181	160.6	03:15	16:50	03:21	17:06	16	Heatwave	2	Delayed
60171	Jabalpur-Kota Passenger	Passenger	WCR	Jabalpur	Kota	1301	120.8	03:45	14:31	04:14	16:06	95	Heatwave	3	Delayed
30637	New Delhi-Lucknow Passenger	Passenger	NR	New Delhi	Lucknow	2114	813.1	22:15	00:51	22:32	01:40	49	Fog	3	Delayed
96529	Sealdah-Patna Passenger	Passenger	ER	Sealdah	Patna	2554	241.7	18:30	05:04	19:15	07:47	163	Clear	1	Delayed
61679	Hyderabad-Guntur Passenger	Passenger	SCR	Hyderabad	Guntur	1653	375.7	13:15	17:39	13:26	18:06	27	Fog	2	Delayed
11606	Guntur-Secunderabad Passenger	Passenger	SCR	Guntur	Secunderabad	2438	6965.7	19:00	19:21	19:49	21:35	134	Clear	1	Delayed
55419	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	832	1313.7	15:30	16:08	15:40	18:21	133	Storm	3	Delayed
68806	Dhanbad-Gaya Passenger	Passenger	ECR	Dhanbad	Gaya	426	42.6	14:00	00:00	14:13	00:54	54	Clear	1	Delayed
74613	Dhanbad-Patna Passenger	Passenger	ECR	Dhanbad	Patna	2502	500.4	04:45	09:45	05:02	10:35	50	Heatwave	2	Delayed
69391	Vadodara-Mumbai Central Passenger	Passenger	WR	Vadodara	Mumbai Central	760	45.4	07:00	23:45	07:11	02:11	146	Fog	3	Delayed
73808	Surat-Mumbai Central Passenger	Passenger	WR	Surat	Mumbai Central	1101	226.2	20:45	01:37	20:45	03:22	105	Clear	2	Delayed
51020	Varanasi-New Delhi Passenger	Passenger	NR	Varanasi	New Delhi	2689	175.2	17:45	09:06	17:59	10:02	56	Heatwave	1	Delayed
74259	Gaya-Patna Passenger	Passenger	ECR	Gaya	Patna	2299	226.9	21:45	07:53	22:08	10:10	137	Rain	1	Delayed
93140	Varanasi-Amritsar Passenger	Passenger	NR	Varanasi	Amritsar	1184	82.9	13:00	03:17	13:23	06:12	175	Heatwave	3	Delayed
35999	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	1548	169.2	22:30	07:39	22:36	08:20	41	Fog	1	Delayed
70886	Amritsar-New Delhi Passenger	Passenger	NR	Amritsar	New Delhi	374	79.9	00:45	05:26	00:46	06:16	50	Heatwave	2	Delayed
82124	Bhopal-Itarsi Passenger	Passenger	WCR	Bhopal	Itarsi	210	11.1	01:30	20:25	01:35	20:42	17	Rain	3	Delayed
25227	New Delhi-Lucknow Passenger	Passenger	NR	New Delhi	Lucknow	1015	42.5	02:00	01:54	02:09	03:42	108	Rain	2	Delayed
70140	Kanpur-Allahabad Passenger	Passenger	NER	Kanpur	Allahabad	2099	151.6	12:15	02:06	12:26	04:51	165	Rain	2	Delayed
29732	Durg-Nagpur Passenger	Passenger	SECR	Durg	Nagpur	1890	153.2	08:30	20:50	09:06	22:12	82	Fog	1	Delayed
16548	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	2693	383.8	10:15	17:16	10:35	18:08	52	Clear	2	Delayed
95680	Bilaspur-Nagpur Passenger	Passenger	SECR	Bilaspur	Nagpur	852	63.2	01:15	14:44	01:29	17:37	173	Storm	2	Delayed
70697	Ajmer-Jodhpur Passenger	Passenger	NWR	Ajmer	Jodhpur	410	28	10:15	00:54	10:28	03:17	143	Clear	2	Delayed
45732	Kota-Bhopal Passenger	Passenger	WCR	Kota	Bhopal	682	45.7	16:00	06:56	16:03	07:31	35	Heatwave	3	Delayed
69540	Hyderabad-Guntur Passenger	Passenger	SCR	Hyderabad	Guntur	884	92.4	22:45	08:19	22:53	11:11	172	Fog	2	Delayed
95143	Mumbai Central-Vadodara Passenger	Passenger	WR	Mumbai Central	Vadodara	1300	70.5	21:30	15:57	22:06	17:16	79	Clear	2	Delayed
51536	Vijayawada-Guntur Passenger	Passenger	SCR	Vijayawada	Guntur	2259	241.6	07:45	17:06	08:10	18:13	67	Storm	1	Delayed
60675	Trivandrum-Chennai Passenger	Passenger	SR	Trivandrum	Chennai	635	31.7	21:30	17:31	22:03	20:03	152	Rain	2	Delayed
82932	Nagpur-Durg Passenger	Passenger	SECR	Nagpur	Durg	1679	157.4	09:00	19:40	09:07	20:54	74	Clear	2	Delayed
46977	Chennai-Trivandrum Passenger	Passenger	SR	Chennai	Trivandrum	482	29	12:45	05:23	12:46	07:51	148	Clear	1	Delayed
41223	Asansol-Howrah Passenger	Passenger	ER	Asansol	Howrah	1198	764.7	07:00	08:34	07:08	10:32	118	Fog	3	Delayed
76284	Ahmedabad-Surat Passenger	Passenger	WR	Ahmedabad	Surat	281	70.8	12:30	16:28	12:35	17:27	59	Clear	2	Delayed
42348	Chennai-Trivandrum Passenger	Passenger	SR	Chennai	Trivandrum	2270	156.4	15:00	05:31	16:13	08:03	152	Heatwave	1	Delayed
79939	Bikaner-Ajmer Passenger	Passenger	NWR	Bikaner	Ajmer	1185	186.1	12:00	18:22	12:35	21:08	166	Clear	3	Delayed
17687	Gaya-Muzaffarpur Passenger	Passenger	ECR	Gaya	Muzaffarpur	1592	120.3	01:30	14:44	01:41	15:27	43	Heatwave	3	Delayed
54773	Jaipur-Bikaner Passenger	Passenger	NWR	Jaipur	Bikaner	2383	201.7	13:45	01:34	14:27	03:55	141	Fog	2	Delayed
34274	Lucknow-New Delhi Passenger	Passenger	NR	Lucknow	New Delhi	1874	570.8	12:15	15:32	12:17	16:49	77	Fog	1	Delayed
78634	Vadodara-Ahmedabad Passenger	Passenger	WR	Vadodara	Ahmedabad	1190	440.7	09:45	12:27	10:10	13:53	86	Fog	1	Delayed
38369	Varanasi-New Delhi Passenger	Passenger	NR	Varanasi	New Delhi	637	69.5	05:00	14:10	05:03	14:28	18	Rain	2	Delayed
24956	Allahabad-Kanpur Passenger	Passenger	NER	Allahabad	Kanpur	2727	184.5	12:15	03:02	12:24	05:11	129	Storm	3	Delayed
37295	Bikaner-Jodhpur Passenger	Passenger	NWR	Bikaner	Jodhpur	1135	53	02:15	23:41	02:18	23:51	10	Rain	2	On Time
64384	Muzaffarpur-Dhanbad Passenger	Passenger	ECR	Muzaffarpur	Dhanbad	1075	56	08:15	03:27	08:52	04:59	92	Storm	1	Delayed
45100	Kota-Jabalpur Passenger	Passenger	WCR	Kota	Jabalpur	1468	64.2	03:45	02:38	03:48	02:56	18	Heatwave	3	Delayed
96099	Surat-Mumbai Central Passenger	Passenger	WR	Surat	Mumbai Central	1468	101.5	20:30	10:58	20:57	12:06	68	Heatwave	3	Delayed
90091	New Delhi-Lucknow Passenger	Passenger	NR	New Delhi	Lucknow	1860	167.6	20:45	07:51	21:14	10:04	133	Clear	3	Delayed
39755	Hyderabad-Vijayawada Passenger	Passenger	SCR	Hyderabad	Vijayawada	1472	188.7	13:45	21:33	14:37	23:36	123	Storm	1	Delayed
94034	Nagpur-Durg Passenger	Passenger	SECR	Nagpur	Durg	2690	200	03:00	16:27	03:27	17:38	71	Fog	2	Delayed
15697	Raipur-Bilaspur Passenger	Passenger	SECR	Raipur	Bilaspur	277	37.9	12:00	19:19	12:09	19:58	39	Clear	3	Delayed
74193	Secunderabad-Hyderabad Passenger	Passenger	SCR	Secunderabad	Hyderabad	1487	172.6	18:30	03:07	18:39	03:29	22	Storm	2	Delayed
26687	Secunderabad-Hyderabad Passenger	Passenger	SCR	Secunderabad	Hyderabad	907	187	00:00	04:51	00:11	06:10	79	Clear	2	Delayed
11518	Asansol-Patna Passenger	Passenger	ER	Asansol	Patna	561	114.9	09:15	14:08	09:17	14:33	25	Fog	2	Delayed
19042	Chennai-Trivandrum Passenger	Passenger	SR	Chennai	Trivandrum	2216	141.7	02:00	17:38	02:13	18:18	40	Storm	1	Delayed
19203	Lucknow-New Delhi Passenger	Passenger	NR	Lucknow	New Delhi	1849	78.7	12:15	11:44	12:36	13:23	99	Heatwave	1	Delayed
39848	Asansol-Patna Passenger	Passenger	ER	Asansol	Patna	2238	449.1	05:00	09:59	05:26	11:31	92	Storm	2	Delayed
92130	Raipur-Durg Passenger	Passenger	SECR	Raipur	Durg	2072	470.9	21:15	01:39	21:19	02:11	32	Rain	3	Delayed
31919	Bareilly-Kanpur Passenger	Passenger	NER	Bareilly	Kanpur	1013	81	01:45	14:15	02:18	16:05	110	Storm	2	Delayed
69201	Jabalpur-Bhopal Passenger	Passenger	WCR	Jabalpur	Bhopal	1208	80.7	02:45	17:43	02:49	19:28	105	Fog	2	Delayed
65314	Itarsi-Jabalpur Passenger	Passenger	WCR	Itarsi	Jabalpur	843	92.1	19:00	04:09	19:37	05:32	83	Clear	2	Delayed
51372	Vijayawada-Guntur Passenger	Passenger	SCR	Vijayawada	Guntur	893	541.2	16:00	17:39	16:10	19:47	128	Fog	2	Delayed
19406	Ajmer-Jodhpur Passenger	Passenger	NWR	Ajmer	Jodhpur	1647	118.2	01:15	15:11	01:18	16:29	78	Fog	2	Delayed
25244	Trivandrum-Madurai Passenger	Passenger	SR	Trivandrum	Madurai	1271	278.3	03:30	08:04	03:33	08:45	41	Fog	3	Delayed
68983	Coimbatore-Chennai Passenger	Passenger	SR	Coimbatore	Chennai	983	50.1	23:45	19:23	00:08	20:10	47	Clear	2	Delayed
40164	Allahabad-Gorakhpur Passenger	Passenger	NER	Allahabad	Gorakhpur	937	263.9	10:15	13:48	10:30	15:28	100	Clear	2	Delayed
52254	Chennai-Madurai Passenger	Passenger	SR	Chennai	Madurai	2522	957.7	23:45	02:23	23:48	03:16	53	Storm	1	Delayed
45098	Surat-Vadodara Passenger	Passenger	WR	Surat	Vadodara	1146	256.6	16:15	20:43	16:18	21:14	31	Storm	1	Delayed
70689	Mumbai Central-Surat Passenger	Passenger	WR	Mumbai Central	Surat	769	33	11:15	10:35	11:38	12:16	101	Rain	1	Delayed
63038	Itarsi-Bhopal Passenger	Passenger	WCR	Itarsi	Bhopal	1959	176.5	17:00	04:06	17:45	06:33	147	Fog	3	Delayed
72958	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	2155	90.7	12:00	11:46	12:30	12:49	63	Heatwave	3	Delayed
63894	Dhanbad-Gaya Passenger	Passenger	ECR	Dhanbad	Gaya	2791	533.3	11:45	16:59	12:00	18:24	85	Fog	1	Delayed
61619	Coimbatore-Madurai Passenger	Passenger	SR	Coimbatore	Madurai	545	25.8	09:15	06:23	09:19	06:46	23	Storm	1	Delayed
80493	Asansol-Patna Passenger	Passenger	ER	Asansol	Patna	1051	47.5	22:45	20:52	22:57	21:46	54	Clear	1	Delayed
60232	Coimbatore-Chennai Passenger	Passenger	SR	Coimbatore	Chennai	1962	323.4	19:45	01:49	19:45	03:39	110	Fog	3	Delayed
71950	Lucknow-Varanasi Passenger	Passenger	NR	Lucknow	Varanasi	2413	147.3	15:45	08:08	15:46	08:39	31	Storm	2	Delayed
