scenario_id,train_type,delay,track,priority
1100,Deen Dayalu Express-L,0,UP,36
1101,Military Train-H,31,UP,1
1101,Military Train-L,18,UP,2
1101,Special VIP / VVIP Train-H,40,UP,3
1101,Special VIP / VVIP Train-L,0,UP,4
1101,Special Tourist / Protocol Train-H,0,UP,5
1101,Special Tourist / Protocol Train-L,0,UP,6
1101,Vande Bharat Express-H,0,UP,7
1101,Vande Bharat Express-L,0,UP,8
1101,Rajdhani Express-H,0,UP,9
1101,Rajdhani Express-L,0,UP,10
1101,Duronto Express-H,0,UP,11
1101,Duronto Express-L,0,UP,12
1101,Shatabdi Express-H,0,UP,13
1101,Shatabdi Express-L,0,UP,14
1101,Tejas Express-H,0,UP,15
1101,Tejas Express-L,0,UP,16
1101,Gatimaan Express-H,0,UP,17
1101,Gatimaan Express-L,0,UP,18
1101,Humsafar Express-H,0,UP,19
1101,Humsafar Express-L,0,UP,20
1101,Double Decker Express-H,0,UP,21
1101,Double Decker Express-L,0,UP,22
1101,Uday Express-H,0,UP,23
1101,Uday Express-L,0,UP,24
1101,Superfast Express-H,0,UP,25
1101,Superfast Express-L,0,UP,26
1101,Mail Train-H,0,UP,27
1101,Mail Train-L,0,UP,28
1101,Express Train-H,0,UP,29
1101,Express Train-L,0,UP,30
1101,Jan Shatabdi Express-H,0,UP,31
1101,Jan Shatabdi Express-L,0,UP,32
1101,Antyodaya Express-H,0,UP,33
1101,Antyodaya Express-L,0,UP,34
1101,Deen Dayalu Express-H,0,UP,35
1101,Deen Dayalu Express-L,0,UP,36
1102,Military Train-H,67,UP,1
1102,Military Train-L,7,UP,2
1102,Special VIP / VVIP Train-H,0,UP,3
1102,Special VIP / VVIP Train-L,0,UP,4
1102,Special Tourist / Protocol Train-H,0,UP,5
1102,Special Tourist / Protocol Train-L,0,UP,6
1102,Vande Bharat Express-H,0,UP,7
1102,Vande Bharat Express-L,0,UP,8
1102,Rajdhani Express-H,0,UP,9
1102,Rajdhani Express-L,0,UP,10
1102,Duronto Express-H,0,UP,11
1102,Duronto Express-L,0,UP,12
1102,Shatabdi Express-H,0,UP,13
1102,Shatabdi Express-L,0,UP,14
1102,Tejas Express-H,0,UP,15
1102,Tejas Express-L,0,UP,16
1102,Gatimaan Express-H,0,UP,17
1102,Gatimaan Express-L,0,UP,18
1102,Humsafar Express-H,0,UP,19
1102,Humsafar Express-L,0,UP,20
1102,Double Decker Express-H,0,UP,21
1102,Double Decker Express-L,0,UP,22
1102,Uday Express-H,0,UP,23
1102,Uday Express-L,0,UP,24
1102,Superfast Express-H,0,UP,25
1102,Superfast Express-L,0,UP,26
1102,Mail Train-H,0,UP,27
1102,Mail Train-L,0,UP,28
1102,Express Train-H,0,UP,29
1102,Express Train-L,0,UP,30
1102,Jan Shatabdi Express-H,0,UP,31
1102,Jan Shatabdi Express-L,0,UP,32
1102,Antyodaya Express-H,0,UP,33
1102,Antyodaya Express-L,0,UP,34
1102,Deen Dayalu Express-H,0,UP,35
1102,Deen Dayalu Express-L,0,UP,36
1103,Military Train-H,77,UP,1
1103,Military Train-L,0,UP,2
1103,Special VIP / VVIP Train-H,0,UP,3
1103,Special VIP / VVIP Train-L,0,UP,4
1103,Special Tourist / Protocol Train-H,0,UP,5
1103,Special Tourist / Protocol Train-L,0,UP,6
1103,Vande Bharat Express-H,0,UP,7
1103,Vande Bharat Express-L,0,UP,8
1103,Rajdhani Express-H,0,UP,9
1103,Rajdhani Express-L,0,UP,10
1103,Duronto Express-H,0,UP,11
1103,Duronto Express-L,0,UP,12
1103,Shatabdi Express-H,0,UP,13
1103,Shatabdi Express-L,0,UP,14
1103,Tejas Express-H,0,UP,15
1103,Tejas Express-L,0,UP,16
1103,Gatimaan Express-H,0,UP,17
1103,Gatimaan Express-L,0,UP,18
1103,Humsafar Express-H,0,UP,19
1103,Humsafar Express-L,0,UP,20
1103,Double Decker Express-H,0,UP,21
1103,Double Decker Express-L,0,UP,22
1103,Uday Express-H,0,UP,23
1103,Uday Express-L,0,UP,24
1103,Superfast Express-H,0,UP,25
1103,Superfast Express-L,0,UP,26
1103,Mail Train-H,0,UP,27
1103,Mail Train-L,0,UP,28
1103,Express Train-H,0,UP,29
1103,Express Train-L,0,UP,30
1103,Jan Shatabdi Express-H,0,UP,31
1103,Jan Shatabdi Express-L,0,UP,32
1103,Antyodaya Express-H,0,UP,33
1103,Antyodaya Express-L,0,UP,34
1103,Deen Dayalu Express-H,0,UP,35
1103,Deen Dayalu Express-L,0,UP,36
1104,Military Train-H,0,UP,1
1104,Military Train-L,0,UP,2
1104,Special VIP / VVIP Train-H,0,UP,3
1104,Special VIP / VVIP Train-L,0,UP,4
1104,Special Tourist / Protocol Train-H,0,UP,5
1104,Special Tourist / Protocol Train-L,0,UP,6
1104,Vande Bharat Express-H,0,UP,7
1104,Vande Bharat Express-L,0,UP,8
1104,Rajdhani Express-H,0,UP,9
1104,Rajdhani Express-L,0,UP,10
1104,Duronto Express-H,0,UP,11
1104,Duronto Express-L,0,UP,12
1104,Shatabdi Express-H,0,UP,13
1104,Shatabdi Express-L,0,UP,14
1104,Tejas Express-H,0,UP,15
1104,Tejas Express-L,0,UP,16
1104,Gatimaan Express-H,0,UP,17
1104,Gatimaan Express-L,0,UP,18
1104,Humsafar Express-H,0,UP,19
1104,Humsafar Express-L,0,UP,20
1104,Double Decker Express-H,0,UP,21
1104,Double Decker Express-L,0,UP,22
1104,Uday Express-H,0,UP,23
1104,Uday Express-L,0,UP,24
1104,Superfast Express-H,0,UP,25
1104,Superfast Express-L,0,UP,26
1104,Mail Train-H,0,UP,27
1104,Mail Train-L,0,UP,28
1104,Express Train-H,0,UP,29
1104,Express Train-L,0,UP,30
1104,Jan Shatabdi Express-H,0,UP,31
1104,Jan Shatabdi Express-L,0,UP,32
1104,Antyodaya Express-H,0,UP,33
1104,Antyodaya Express-L,0,UP,34
1104,Deen Dayalu Express-H,0,UP,35
1104,Deen Dayalu Express-L,0,UP,36
1105,Military Train-H,79,UP,1
1105,Military Train-L,26,UP,2
1105,Special VIP / VVIP Train-H,41,UP,3
1105,Special VIP / VVIP Train-L,10,UP,4
1105,Special Tourist / Protocol Train-H,37,UP,5
1105,Special Tourist / Protocol Train-L,24,UP,6
1105,Vande Bharat Express-H,60,UP,7
1105,Vande Bharat Express-L,29,UP,8
1105,Rajdhani Express-H,100,UP,9
1105,Rajdhani Express-L,10,UP,10
1105,Duronto Express-H,70,UP,11
1105,Duronto Express-L,21,UP,12
1105,Shatabdi Express-H,61,UP,13
1105,Shatabdi Express-L,21,UP,14
1105,Tejas Express-H,40,UP,15
1105,Tejas Express-L,19,UP,16
1105,Gatimaan Express-H,95,UP,17
1105,Gatimaan Express-L,25,UP,18
1105,Humsafar Express-H,36,UP,19
1105,Humsafar Express-L,26,UP,20
1105,Double Decker Express-H,91,UP,21
1105,Double Decker Express-L,9,UP,22
1105,Uday Express-H,83,UP,23
1105,Uday Express-L,26,UP,24
1105,Superfast Express-H,100,UP,25
1105,Superfast Express-L,21,UP,26
1105,Mail Train-H,47,UP,27
1105,Mail Train-L,7,UP,28
1105,Express Train-H,70,UP,29
1105,Express Train-L,10,UP,30
1105,Jan Shatabdi Express-H,82,UP,31
1105,Jan Shatabdi Express-L,28,UP,32
1105,Antyodaya Express-H,105,UP,33
1105,Antyodaya Express-L,11,UP,34
1105,Deen Dayalu Express-H,116,UP,35
1106,Military Train-H,42,UP,1
1106,Military Train-L,2,UP,2
1106,Special VIP / VVIP Train-H,30,UP,3
1106,Special VIP / VVIP Train-L,7,UP,4
1106,Special Tourist / Protocol Train-H,32,UP,5
1106,Special Tourist / Protocol Train-L,15,UP,6
1106,Vande Bharat Express-H,81,UP,7
1106,Vande Bharat Express-L,6,UP,8
1106,Rajdhani Express-H,30,UP,9
1106,Rajdhani Express-L,12,UP,10
1106,Duronto Express-H,65,UP,11
1106,Duronto Express-L,11,UP,12
1106,Shatabdi Express-H,105,UP,13
1106,Shatabdi Express-L,13,UP,14
1106,Tejas Express-H,86,UP,15
1106,Tejas Express-L,27,UP,16
1106,Gatimaan Express-H,39,UP,17
1106,Gatimaan Express-L,11,UP,18
1106,Humsafar Express-H,32,UP,19
1106,Humsafar Express-L,29,UP,20
1106,Double Decker Express-H,118,UP,21
1106,Double Decker Express-L,2,UP,22
1106,Uday Express-H,85,UP,23
1106,Uday Express-L,14,UP,24
1106,Superfast Express-H,115,UP,25
1106,Superfast Express-L,13,UP,26
1106,Mail Train-H,84,UP,27
1106,Mail Train-L,9,UP,28
1106,Express Train-H,41,UP,29
1106,Express Train-L,3,UP,30
1106,Jan Shatabdi Express-H,31,UP,31
1106,Jan Shatabdi Express-L,29,UP,32
1106,Antyodaya Express-H,112,UP,33
1106,Antyodaya Express-L,13,UP,34
1106,Deen Dayalu Express-H,0,UP,35
1107,Military Train-H,77,UP,1
1107,Military Train-L,10,UP,2
1107,Special VIP / VVIP Train-H,41,UP,3
1107,Special VIP / VVIP Train-L,23,UP,4
1107,Special Tourist / Protocol Train-H,41,UP,5
1107,Special Tourist / Protocol Train-L,23,UP,6
1107,Vande Bharat Express-H,58,UP,7
1107,Vande Bharat Express-L,10,UP,8
1107,Rajdhani Express-H,30,UP,9
1107,Rajdhani Express-L,26,UP,10
1107,Duronto Express-H,87,UP,11
1107,Duronto Express-L,18,UP,12
1107,Shatabdi Express-H,71,UP,13
1107,Shatabdi Express-L,4,UP,14
1107,Tejas Express-H,81,UP,15
1107,Tejas Express-L,20,UP,16
1107,Gatimaan Express-H,105,UP,17
1107,Gatimaan Express-L,9,UP,18
1107,Humsafar Express-H,109,UP,19
1107,Humsafar Express-L,16,UP,20
1107,Double Decker Express-H,35,UP,21
1107,Double Decker Express-L,17,UP,22
1107,Uday Express-H,108,UP,23
1107,Uday Express-L,1,UP,24
1107,Superfast Express-H,77,UP,25
1107,Superfast Express-L,25,UP,26
1107,Mail Train-H,101,UP,27
1107,Mail Train-L,25,UP,28
1107,Express Train-H,54,UP,29
1107,Express Train-L,14,UP,30
1107,Jan Shatabdi Express-H,83,UP,31
1107,Jan Shatabdi Express-L,18,UP,32
1107,Antyodaya Express-H,55,UP,33
1107,Antyodaya Express-L,0,UP,34
1107,Deen Dayalu Express-H,0,UP,35
1108,Military Train-H,67,UP,1
1108,Military Train-L,18,UP,2
1108,Special VIP / VVIP Train-H,48,UP,3
1108,Special VIP / VVIP Train-L,13,UP,4
1108,Special Tourist / Protocol Train-H,98,UP,5
1108,Special Tourist / Protocol Train-L,24,UP,6
1108,Vande Bharat Express-H,102,UP,7
1108,Vande Bharat Express-L,19,UP,8
1108,Rajdhani Express-H,109,UP,9
1108,Rajdhani Express-L,13,UP,10
1108,Duronto Express-H,50,UP,11
1108,Duronto Express-L,13,UP,12
1108,Shatabdi Express-H,107,UP,13
1108,Shatabdi Express-L,15,UP,14
1108,Tejas Express-H,31,UP,15
1108,Tejas Express-L,17,UP,16
1108,Gatimaan Express-H,59,UP,17
1108,Gatimaan Express-L,18,UP,18
1108,Humsafar Express-H,85,UP,19
1108,Humsafar Express-L,18,UP,20
1108,Double Decker Express-H,101,UP,21
1108,Double Decker Express-L,17,UP,22
1108,Uday Express-H,111,UP,23
1108,Uday Express-L,19,UP,24
1108,Superfast Express-H,45,UP,25
1108,Superfast Express-L,16,UP,26
1108,Mail Train-H,97,UP,27
1108,Mail Train-L,22,UP,28
1108,Express Train-H,114,UP,29
1108,Express Train-L,21,UP,30
1108,Jan Shatabdi Express-H,92,UP,31
1108,Jan Shatabdi Express-L,26,UP,32
1108,Antyodaya Express-H,0,UP,33
1108,Antyodaya Express-L,0,UP,34
1108,Deen Dayalu Express-H,0,UP,35
1109,Military Train-H,108,UP,1
1109,Military Train-L,3,UP,2
1109,Special VIP / VVIP Train-H,76,UP,3
1109,Special VIP / VVIP Train-L,1,UP,4
1109,Special Tourist / Protocol Train-H,77,UP,5
1109,Special Tourist / Protocol Train-L,26,UP,6
1109,Vande Bharat Express-H,105,UP,7
1109,Vande Bharat Express-L,14,UP,8
1109,Rajdhani Express-H,53,UP,9
1109,Rajdhani Express-L,12,UP,10
1109,Duronto Express-H,88,UP,11
1109,Duronto Express-L,28,UP,12
1109,Shatabdi Express-H,39,UP,13
1109,Shatabdi Express-L,19,UP,14
1109,Tejas Express-H,88,UP,15
1109,Tejas Express-L,29,UP,16
1109,Gatimaan Express-H,78,UP,17
1109,Gatimaan Express-L,1,UP,18
1109,Humsafar Express-H,118,UP,19
1109,Humsafar Express-L,20,UP,20
1109,Double Decker Express-H,60,UP,21
1109,Double Decker Express-L,5,UP,22
1109,Uday Express-H,32,UP,23
1109,Uday Express-L,3,UP,24
1109,Superfast Express-H,46,UP,25
1109,Superfast Express-L,14,UP,26
1109,Mail Train-H,119,UP,27
1109,Mail Train-L,25,UP,28
1109,Express Train-H,75,UP,29
1109,Express Train-L,15,UP,30
1109,Jan Shatabdi Express-H,110,UP,31
1109,Jan Shatabdi Express-L,0,UP,32
1109,Antyodaya Express-H,0,UP,33
1109,Antyodaya Express-L,0,UP,34
1109,Deen Dayalu Express-H,0,UP,35
1110,Military Train-H,96,UP,1
1110,Military Train-L,19,UP,2
1110,Special VIP / VVIP Train-H,101,UP,3
1110,Special VIP / VVIP Train-L,27,UP,4
1110,Special Tourist / Protocol Train-H,53,UP,5
1110,Special Tourist / Protocol Train-L,13,UP,6
1110,Vande Bharat Express-H,31,UP,7
1110,Vande Bharat Express-L,10,UP,8
1110,Rajdhani Express-H,40,UP,9
1110,Rajdhani Express-L,18,UP,10
1110,Duronto Express-H,30,UP,11
1110,Duronto Express-L,25,UP,12
1110,Shatabdi Express-H,103,UP,13
1110,Shatabdi Express-L,12,UP,14
1110,Tejas Express-H,47,UP,15
1110,Tejas Express-L,3,UP,16
1110,Gatimaan Express-H,89,UP,17
1110,Gatimaan Express-L,12,UP,18
1110,Humsafar Express-H,72,UP,19
1110,Humsafar Express-L,17,UP,20
1110,Double Decker Express-H,70,UP,21
1110,Double Decker Express-L,4,UP,22
1110,Uday Express-H,88,UP,23
1110,Uday Express-L,16,UP,24
1110,Superfast Express-H,88,UP,25
1110,Superfast Express-L,10,UP,26
1110,Mail Train-H,120,UP,27
1110,Mail Train-L,3,UP,28
1110,Express Train-H,115,UP,29
1110,Express Train-L,24,UP,30
1110,Jan Shatabdi Express-H,0,UP,31
1110,Jan Shatabdi Express-L,0,UP,32
1110,Antyodaya Express-H,0,UP,33
1110,Antyodaya Express-L,0,UP,34
1110,Deen Dayalu Express-H,0,UP,35
1111,Military Train-H,47,UP,1
1111,Military Train-L,16,UP,2
1111,Special VIP / VVIP Train-H,67,UP,3
1111,Special VIP / VVIP Train-L,13,UP,4
1111,Special Tourist / Protocol Train-H,107,UP,5
1111,Special Tourist / Protocol Train-L,6,UP,6
1111,Vande Bharat Express-H,39,UP,7
1111,Vande Bharat Express-L,4,UP,8
1111,Rajdhani Express-H,99,UP,9
1111,Rajdhani Express-L,22,UP,10
1111,Duronto Express-H,112,UP,11
1111,Duronto Express-L,18,UP,12
1111,Shatabdi Express-H,48,UP,13
1111,Shatabdi Express-L,9,UP,14
1111,Tejas Express-H,41,UP,15
1111,Tejas Express-L,20,UP,16
1111,Gatimaan Express-H,105,UP,17
1111,Gatimaan Express-L,13,UP,18
1111,Humsafar Express-H,47,UP,19
1111,Humsafar Express-L,14,UP,20
1111,Double Decker Express-H,64,UP,21
1111,Double Decker Express-L,6,UP,22
1111,Uday Express-H,50,UP,23
1111,Uday Express-L,5,UP,24
1111,Superfast Express-H,107,UP,25
1111,Superfast Express-L,16,UP,26
1111,Mail Train-H,72,UP,27
1111,Mail Train-L,17,UP,28
1111,Express Train-H,105,UP,29
1111,Express Train-L,0,UP,30
1111,Jan Shatabdi Express-H,0,UP,31
1111,Jan Shatabdi Express-L,0,UP,32
1111,Antyodaya Express-H,0,UP,33
1111,Antyodaya Express-L,0,UP,34
1111,Deen Dayalu Express-H,0,UP,35
1112,Military Train-H,39,UP,1
1112,Military Train-L,15,UP,2
1112,Special VIP / VVIP Train-H,36,UP,3
1112,Special VIP / VVIP Train-L,26,UP,4
1112,Special Tourist / Protocol Train-H,120,UP,5
1112,Special Tourist / Protocol Train-L,29,UP,6
1112,Vande Bharat Express-H,63,UP,7
1112,Vande Bharat Express-L,24,UP,8
1112,Rajdhani Express-H,76,UP,9
1112,Rajdhani Express-L,9,UP,10
1112,Duronto Express-H,46,UP,11
1112,Duronto Express-L,4,UP,12
1112,Shatabdi Express-H,100,UP,13
1112,Shatabdi Express-L,12,UP,14
1112,Tejas Express-H,117,UP,15
1112,Tejas Express-L,10,UP,16
1112,Gatimaan Express-H,77,UP,17
1112,Gatimaan Express-L,16,UP,18
1112,Humsafar Express-H,35,UP,19
1112,Humsafar Express-L,11,UP,20
1112,Double Decker Express-H,85,UP,21
1112,Double Decker Express-L,25,UP,22
1112,Uday Express-H,94,UP,23
1112,Uday Express-L,5,UP,24
1112,Superfast Express-H,30,UP,25
1112,Superfast Express-L,28,UP,26
1112,Mail Train-H,103,UP,27
1112,Mail Train-L,5,UP,28
1112,Express Train-H,0,UP,29
1112,Express Train-L,0,UP,30
1112,Jan Shatabdi Express-H,0,UP,31
1112,Jan Shatabdi Express-L,0,UP,32
1112,Antyodaya Express-H,0,UP,33
1112,Antyodaya Express-L,0,UP,34
1112,Deen Dayalu Express-H,0,UP,35
1113,Military Train-H,46,UP,1
1113,Military Train-L,28,UP,2
1113,Special VIP / VVIP Train-H,76,UP,3
1113,Special VIP / VVIP Train-L,16,UP,4
1113,Special Tourist / Protocol Train-H,30,UP,5
1113,Special Tourist / Protocol Train-L,23,UP,6
1113,Vande Bharat Express-H,103,UP,7
1113,Vande Bharat Express-L,1,UP,8
1113,Rajdhani Express-H,36,UP,9
1113,Rajdhani Express-L,3,UP,10
1113,Duronto Express-H,110,UP,11
1113,Duronto Express-L,13,UP,12
1113,Shatabdi Express-H,58,UP,13
1113,Shatabdi Express-L,23,UP,14
1113,Tejas Express-H,73,UP,15
1113,Tejas Express-L,14,UP,16
1113,Gatimaan Express-H,65,UP,17
1113,Gatimaan Express-L,2,UP,18
1113,Humsafar Express-H,88,UP,19
1113,Humsafar Express-L,6,UP,20
1113,Double Decker Express-H,57,UP,21
1113,Double Decker Express-L,27,UP,22
1113,Uday Express-H,47,UP,23
1113,Uday Express-L,9,UP,24
1113,Superfast Express-H,90,UP,25
1113,Superfast Express-L,6,UP,26
1113,Mail Train-H,94,UP,27
1113,Mail Train-L,0,UP,28
1113,Express Train-H,0,UP,29
1113,Express Train-L,0,UP,30
1113,Jan Shatabdi Express-H,0,UP,31
1113,Jan Shatabdi Express-L,0,UP,32
1113,Antyodaya Express-H,0,UP,33
1113,Antyodaya Express-L,0,UP,34
1113,Deen Dayalu Express-H,0,UP,35
1114,Military Train-H,50,UP,1
1114,Military Train-L,18,UP,2
1114,Special VIP / VVIP Train-H,108,UP,3
1114,Special VIP / VVIP Train-L,11,UP,4
1114,Special Tourist / Protocol Train-H,65,UP,5
1114,Special Tourist / Protocol Train-L,1,UP,6
1114,Vande Bharat Express-H,37,UP,7
1114,Vande Bharat Express-L,3,UP,8
1114,Rajdhani Express-H,92,UP,9
1114,Rajdhani Express-L,17,UP,10
1114,Duronto Express-H,113,UP,11
1114,Duronto Express-L,27,UP,12
1114,Shatabdi Express-H,96,UP,13
1114,Shatabdi Express-L,6,UP,14
1114,Tejas Express-H,50,UP,15
1114,Tejas Express-L,23,UP,16
1114,Gatimaan Express-H,63,UP,17
1114,Gatimaan Express-L,23,UP,18
1114,Humsafar Express-H,87,UP,19
1114,Humsafar Express-L,8,UP,20
1114,Double Decker Express-H,41,UP,21
1114,Double Decker Express-L,5,UP,22
1114,Uday Express-H,83,UP,23
1114,Uday Express-L,3,UP,24
1114,Superfast Express-H,79,UP,25
1114,Superfast Express-L,18,UP,26
1114,Mail Train-H,0,UP,27
1114,Mail Train-L,0,UP,28
1114,Express Train-H,0,UP,29
1114,Express Train-L,0,UP,30
1114,Jan Shatabdi Express-H,0,UP,31
1114,Jan Shatabdi Express-L,0,UP,32
1114,Antyodaya Express-H,0,UP,33
1114,Antyodaya Express-L,0,UP,34
1114,Deen Dayalu Express-H,0,UP,35
1115,Military Train-H,77,UP,1
1115,Military Train-L,1,UP,2
1115,Special VIP / VVIP Train-H,91,UP,3
1115,Special VIP / VVIP Train-L,3,UP,4
1115,Special Tourist / Protocol Train-H,37,UP,5
1115,Special Tourist / Protocol Train-L,26,UP,6
1115,Vande Bharat Express-H,74,UP,7
1115,Vande Bharat Express-L,18,UP,8
1115,Rajdhani Express-H,112,UP,9
1115,Rajdhani Express-L,23,UP,10
1115,Duronto Express-H,37,UP,11
1115,Duronto Express-L,3,UP,12
1115,Shatabdi Express-H,44,UP,13
1115,Shatabdi Express-L,19,UP,14
1115,Tejas Express-H,77,UP,15
1115,Tejas Express-L,1,UP,16
1115,Gatimaan Express-H,108,UP,17
1115,Gatimaan Express-L,6,UP,18
1115,Humsafar Express-H,89,UP,19
1115,Humsafar Express-L,29,UP,20
1115,Double Decker Express-H,43,UP,21
1115,Double Decker Express-L,27,UP,22
1115,Uday Express-H,114,UP,23
1115,Uday Express-L,3,UP,24
1115,Superfast Express-H,70,UP,25
1115,Superfast Express-L,0,UP,26
1115,Mail Train-H,0,UP,27
1115,Mail Train-L,0,UP,28
1115,Express Train-H,0,UP,29
1115,Express Train-L,0,UP,30
1115,Jan Shatabdi Express-H,0,UP,31
1115,Jan Shatabdi Express-L,0,UP,32
1115,Antyodaya Express-H,0,UP,33
1115,Antyodaya Express-L,0,UP,34
1115,Deen Dayalu Express-H,0,UP,35
1116,Military Train-H,53,UP,1
1116,Military Train-L,14,UP,2
1116,Special VIP / VVIP Train-H,40,UP,3
1116,Special VIP / VVIP Train-L,24,UP,4
1116,Special Tourist / Protocol Train-H,35,UP,5
1116,Special Tourist / Protocol Train-L,24,UP,6
1116,Vande Bharat Express-H,76,UP,7
1116,Vande Bharat Express-L,8,UP,8
1116,Rajdhani Express-H,86,UP,9
1116,Rajdhani Express-L,2,UP,10
1116,Duronto Express-H,102,UP,11
1116,Duronto Express-L,5,UP,12
1116,Shatabdi Express-H,55,UP,13
1116,Shatabdi Express-L,2,UP,14
1116,Tejas Express-H,34,UP,15
1116,Tejas Express-L,15,UP,16
1116,Gatimaan Express-H,39,UP,17
1116,Gatimaan Express-L,26,UP,18
1116,Humsafar Express-H,85,UP,19
1116,Humsafar Express-L,19,UP,20
1116,Double Decker Express-H,70,UP,21
1116,Double Decker Express-L,22,UP,22
1116,Uday Express-H,31,UP,23
1116,Uday Express-L,1,UP,24
1116,Superfast Express-H,0,UP,25
1116,Superfast Express-L,0,UP,26
1116,Mail Train-H,0,UP,27
1116,Mail Train-L,0,UP,28
1116,Express Train-H,0,UP,29
1116,Express Train-L,0,UP,30
1116,Jan Shatabdi Express-H,0,UP,31
1116,Jan Shatabdi Express-L,0,UP,32
1116,Antyodaya Express-H,0,UP,33
1116,Antyodaya Express-L,0,UP,34
1116,Deen Dayalu Express-H,0,UP,35
1117,Military Train-H,91,UP,1
1117,Military Train-L,9,UP,2
1117,Special VIP / VVIP Train-H,119,UP,3
1117,Special VIP / VVIP Train-L,27,UP,4
1117,Special Tourist / Protocol Train-H,113,UP,5
1117,Special Tourist / Protocol Train-L,3,UP,6
1117,Vande Bharat Express-H,94,UP,7
1117,Vande Bharat Express-L,19,UP,8
1117,Rajdhani Express-H,69,UP,9
1117,Rajdhani Express-L,18,UP,10
1117,Duronto Express-H,71,UP,11
1117,Duronto Express-L,23,UP,12
1117,Shatabdi Express-H,67,UP,13
1117,Shatabdi Express-L,8,UP,14
1117,Tejas Express-H,112,UP,15
1117,Tejas Express-L,5,UP,16
1117,Gatimaan Express-H,102,UP,17
1117,Gatimaan Express-L,17,UP,18
1117,Humsafar Express-H,89,UP,19
1117,Humsafar Express-L,14,UP,20
1117,Double Decker Express-H,105,UP,21
1117,Double Decker Express-L,18,UP,22
1117,Uday Express-H,103,UP,23
1117,Uday Express-L,0,UP,24
1117,Superfast Express-H,0,UP,25
1117,Superfast Express-L,0,UP,26
1117,Mail Train-H,0,UP,27
1117,Mail Train-L,0,UP,28
1117,Express Train-H,0,UP,29
1117,Express Train-L,0,UP,30
1117,Jan Shatabdi Express-H,0,UP,31
1117,Jan Shatabdi Express-L,0,UP,32
1117,Antyodaya Express-H,0,UP,33
1117,Antyodaya Express-L,0,UP,34
1117,Deen Dayalu Express-H,0,UP,35
1118,Military Train-H,57,UP,1
1118,Military Train-L,28,UP,2
1118,Special VIP / VVIP Train-H,82,UP,3
1118,Special VIP / VVIP Train-L,12,UP,4
1118,Special Tourist / Protocol Train-H,46,UP,5
1118,Special Tourist / Protocol Train-L,20,UP,6
1118,Vande Bharat Express-H,62,UP,7
1118,Vande Bharat Express-L,9,UP,8
1118,Rajdhani Express-H,90,UP,9
1118,Rajdhani Express-L,25,UP,10
1118,Duronto Express-H,44,UP,11
1118,Duronto Express-L,14,UP,12
1118,Shatabdi Express-H,41,UP,13
1118,Shatabdi Express-L,20,UP,14
1118,Tejas Express-H,95,UP,15
1118,Tejas Express-L,5,UP,16
1118,Gatimaan Express-H,90,UP,17
1118,Gatimaan Express-L,7,UP,18
1118,Humsafar Express-H,69,UP,19
1118,Humsafar Express-L,26,UP,20
1118,Double Decker Express-H,98,UP,21
1118,Double Decker Express-L,3,UP,22
1118,Uday Express-H,0,UP,23
1118,Uday Express-L,0,UP,24
1118,Superfast Express-H,0,UP,25
1118,Superfast Express-L,0,UP,26
1118,Mail Train-H,0,UP,27
1118,Mail Train-L,0,UP,28
1118,Express Train-H,0,UP,29
1118,Express Train-L,0,UP,30
1118,Jan Shatabdi Express-H,0,UP,31
1118,Jan Shatabdi Express-L,0,UP,32
1118,Antyodaya Express-H,0,UP,33
1118,Antyodaya Express-L,0,UP,34
1118,Deen Dayalu Express-H,0,UP,35
1119,Military Train-H,57,UP,1
1119,Military Train-L,29,UP,2
1119,Special VIP / VVIP Train-H,39,UP,3
1119,Special VIP / VVIP Train-L,2,UP,4
1119,Special Tourist / Protocol Train-H,63,UP,5
1119,Special Tourist / Protocol Train-L,11,UP,6
1119,Vande Bharat Express-H,35,UP,7
1119,Vande Bharat Express-L,5,UP,8
1119,Rajdhani Express-H,75,UP,9
1119,Rajdhani Express-L,25,UP,10
1119,Duronto Express-H,101,UP,11
1119,Duronto Express-L,22,UP,12
1119,Shatabdi Express-H,108,UP,13
1119,Shatabdi Express-L,13,UP,14
1119,Tejas Express-H,58,UP,15
1119,Tejas Express-L,22,UP,16
1119,Gatimaan Express-H,53,UP,17
1119,Gatimaan Express-L,3,UP,18
1119,Humsafar Express-H,89,UP,19
1119,Humsafar Express-L,29,UP,20
1119,Double Decker Express-H,67,UP,21
1119,Double Decker Express-L,0,UP,22
1119,Uday Express-H,0,UP,23
1119,Uday Express-L,0,UP,24
1119,Superfast Express-H,0,UP,25
1119,Superfast Express-L,0,UP,26
1119,Mail Train-H,0,UP,27
1119,Mail Train-L,0,UP,28
1119,Express Train-H,0,UP,29
1119,Express Train-L,0,UP,30
1119,Jan Shatabdi Express-H,0,UP,31
1119,Jan Shatabdi Express-L,0,UP,32
1119,Antyodaya Express-H,0,UP,33
1119,Antyodaya Express-L,0,UP,34
1119,Deen Dayalu Express-H,0,UP,35
1120,Military Train-H,57,UP,1
1120,Military Train-L,29,UP,2
1120,Special VIP / VVIP Train-H,76,UP,3
1120,Special VIP / VVIP Train-L,15,UP,4
1120,Special Tourist / Protocol Train-H,62,UP,5
1120,Special Tourist / Protocol Train-L,17,UP,6
1120,Vande Bharat Express-H,60,UP,7
1120,Vande Bharat Express-L,11,UP,8
1120,Rajdhani Express-H,49,UP,9
